,county_ascii_smoking,county_full_smoking,county_fips_smoking,state_id_smoking,state_name,lat,lng,id_smoking,LocationDesc,Data_Value,normalized_smoking,normalized_copd,normalized_covid,normalized_sepsis,normalized_drowning,normalized_vaccination,normalized_flu,normalized_pneumonia,normalized_literacy,normalized_seniors,normalized_incomes,normalized_health_insurance
121,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.928077892,0.125319693
122,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.932056435,0.125319693
123,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.754723359,0.125319693
124,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.936257866,0.125319693
125,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.906368641,0.125319693
126,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.908846408,0.125319693
127,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.923278379,0.125319693
128,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.887059147,0.125319693
129,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.766480679,0.125319693
130,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.910796675,0.125319693
131,Montgomery,Montgomery County,24031,MD,Maryland,39.1363,-77.2042,42,Maryland,12.7,0.301886792,0.056910569,0.03637209,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.832982905,0.125319693
132,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.958613491,0.222506394
133,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.723823711,0.222506394
134,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.921458131,0.222506394
135,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.910603505,0.222506394
136,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.946640713,0.222506394
137,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.899303105,0.222506394
138,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.894440441,0.222506394
139,Fulton,Fulton County,13121,GA,Georgia,33.7903,-84.467,43,Georgia,16.3,0.528301887,0.170731707,0.042814854,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.900584708,0.222506394
140,Collin,Collin County,48085,TX,Texas,33.188,-96.5724,44,Texas,14.7,0.427672956,0.097560976,0.04319579,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.81151883,0.230179028
141,Pima,Pima County,4019,AZ,Arizona,32.0974,-111.7899,45,Arizona,14.9,0.440251572,0.18699187,0.051653272,0.077844311,0.190243902,0.211469534,0.1,0.285714286,0.676136364,0.326732673,0.893567464,0.253196931
142,Fresno,Fresno County,6019,CA,California,36.7582,-119.6493,47,California,10,0.132075472,0.195121951,0.055521538,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.900324673,0.166240409
143,St. Louis,St. Louis County,29189,MO,Missouri,38.6407,-90.4434,48,Missouri,19.6,0.735849057,0.219512195,0.048935768,0.520958084,0.151219512,0.419354839,0.3,0.428571429,0.420454545,0.405940594,0.888344465,0.158567775
144,St. Louis,St. Louis County,29189,MO,Missouri,38.6407,-90.4434,48,Missouri,19.6,0.735849057,0.219512195,0.048935768,0.520958084,0.151219512,0.419354839,0.3,0.428571429,0.420454545,0.405940594,0.792198192,0.158567775
145,Westchester,Westchester County,36119,NY,New York,41.1624,-73.7561,49,New York,12.7,0.301886792,0.130081301,0.057344944,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.663380313,0.084398977
146,Duval,Duval County,12031,FL,Florida,30.3316,-81.6708,50,Florida,14.8,0.433962264,0.349593496,0.054269673,0.281437126,0.336585366,0.146953405,0.3,0.174603175,0.693181818,0.04950495,0.892913661,0.276214834
147,Duval,Duval County,12031,FL,Florida,30.3316,-81.6708,50,Florida,14.8,0.433962264,0.349593496,0.054269673,0.281437126,0.336585366,0.146953405,0.3,0.174603175,0.693181818,0.04950495,0.904578111,0.276214834
148,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.942617592,0.181585678
149,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.953769401,0.181585678
150,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.923921038,0.181585678
151,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.948698708,0.181585678
152,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.906788413,0.181585678
153,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.854647578,0.181585678
154,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.881735848,0.181585678
155,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.905781704,0.181585678
156,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.928936009,0.181585678
157,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.93044793,0.181585678
158,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.915050113,0.181585678
159,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.928304494,0.181585678
160,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.89768717,0.181585678
161,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.93879507,0.181585678
162,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.919730752,0.181585678
163,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.916937227,0.181585678
164,Marion,Marion County,18097,IN,Indiana,39.7817,-86.1385,51,Indiana,19.2,0.710691824,0.341463415,0.045952812,0.604790419,0.126829268,0.437275986,0.3,0.338624339,0.409090909,0.524752475,0.91051435,0.181585678
165,Pinellas,Pinellas County,12103,FL,Florida,27.92,-82.7256,52,Florida,14.8,0.433962264,0.341463415,0.047160325,0.281437126,0.336585366,0.146953405,0.3,0.174603175,0.693181818,0.04950495,0.853206238,0.294117647
166,Prince George's,Prince George's County,24033,MD,Maryland,38.8295,-76.8473,53,Maryland,12.7,0.301886792,0.12195122,0.037714279,0.550898204,0.080487805,0.849462366,0.3,0.322751323,0.482954545,0.544554455,0.889224871,0.227621483
167,Fairfield,Fairfield County,9001,CT,Connecticut,41.271,-73.3893,54,Connecticut,12.1,0.264150943,0.073170732,0.04556632,0.461077844,0.014634146,0.888888889,0.3,0.216931217,0.323863636,0.356435644,0.636373768,0.10741688
168,Fairfield,Fairfield County,9001,CT,Connecticut,41.271,-73.3893,54,Connecticut,12.1,0.264150943,0.073170732,0.04556632,0.461077844,0.014634146,0.888888889,0.3,0.216931217,0.323863636,0.356435644,0.886431347,0.10741688
169,Fairfield,Fairfield County,9001,CT,Connecticut,41.271,-73.3893,54,Connecticut,12.1,0.264150943,0.073170732,0.04556632,0.461077844,0.014634146,0.888888889,0.3,0.216931217,0.323863636,0.356435644,0.913036695,0.10741688
170,Erie,Erie County,36029,NY,New York,42.764,-78.7323,56,New York,12.7,0.301886792,0.292682927,0.047242047,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.874629449,0.04859335
171,Erie,Erie County,36029,NY,New York,42.764,-78.7323,56,New York,12.7,0.301886792,0.292682927,0.047242047,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.878671144,0.04859335
172,Erie,Erie County,36029,NY,New York,42.764,-78.7323,56,New York,12.7,0.301886792,0.292682927,0.047242047,0.25748503,0.007317073,0.580645161,0.4,0.634920635,0.732954545,0.435643564,0.894169261,0.04859335
173,Gwinnett,Gwinnett County,13135,GA,Georgia,33.9617,-84.0236,57,Georgia,16.3,0.528301887,0.18699187,0.044579933,0.74251497,0.175609756,0.297491039,0.2,0.402116402,0.6875,0.702970297,0.906294345,0.340153453
174,Milwaukee,Milwaukee County,55079,WI,Wisconsin,43.0072,-87.9669,58,Wisconsin,15.4,0.471698113,0.195121951,0.062983486,0.293413174,0.119512195,0.541218638,0.3,0.185185185,0.215909091,0.376237624,0.888233022,0.153452685
175,DuPage,DuPage County,17043,IL,Illinois,41.852,-88.0856,59,Illinois,14.5,0.41509434,0.089430894,0.05215933,0.449101796,0.085365854,0.491039427,0.1,0.486772487,0.505681818,0.514851485,0.782978075,0.092071611
176,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.854684726,0.273657289
177,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.906376071,0.273657289
178,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.902122633,0.273657289
179,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.877679294,0.273657289
180,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.887374904,0.273657289
181,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.918203972,0.273657289
182,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.895963506,0.273657289
183,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.877608713,0.273657289
184,Shelby,Shelby County,47157,TN,Tennessee,35.1842,-89.894,60,Tennessee,19.9,0.754716981,0.382113821,0.053512522,0.431137725,0.187804878,0.315412186,0.2,0.650793651,0.579545455,0.465346535,0.904800999,0.273657289
185,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,61,Washington,12.6,0.295597484,0.18699187,0.04419485,0.22754491,0.173170732,0.634408602,0.1,0.132275132,0.261363636,0.554455446,0.93323031,0.115089514
186,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,61,Washington,12.6,0.295597484,0.18699187,0.04419485,0.22754491,0.173170732,0.634408602,0.1,0.132275132,0.261363636,0.554455446,0.848042676,0.115089514
187,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,61,Washington,12.6,0.295597484,0.18699187,0.04419485,0.22754491,0.173170732,0.634408602,0.1,0.132275132,0.261363636,0.554455446,0.870580325,0.115089514
188,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,61,Washington,12.6,0.295597484,0.18699187,0.04419485,0.22754491,0.173170732,0.634408602,0.1,0.132275132,0.261363636,0.554455446,0.870030536,0.115089514
189,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,61,Washington,12.6,0.295597484,0.18699187,0.04419485,0.22754491,0.173170732,0.634408602,0.1,0.132275132,0.261363636,0.554455446,0.88988239,0.115089514
190,Kern,Kern County,6029,CA,California,35.3426,-118.7301,62,California,10,0.132075472,0.235772358,0.058390477,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.916108829,0.186700767
191,Hartford,Hartford County,9003,CT,Connecticut,41.8064,-72.7329,63,Connecticut,12.1,0.264150943,0.12195122,0.042985497,0.461077844,0.014634146,0.888888889,0.3,0.216931217,0.323863636,0.356435644,0.830141088,0.063938619
192,Denton,Denton County,48121,TX,Texas,33.2055,-97.1168,64,Texas,14.7,0.427672956,0.12195122,0.041066096,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.840434779,0.271099744
193,Macomb,Macomb County,26099,MI,Michigan,42.6957,-82.9323,65,Michigan,18.7,0.679245283,0.349593496,0.058731591,0.395209581,0.136585366,0.627240143,0.1,0.433862434,0.346590909,0.356435644,0.887374904,0.109974425
194,San Francisco,San Francisco County,6075,CA,California,37.7558,-122.4449,66,California,10,0.132075472,0.032520325,0.038450556,0.035928144,0.109756098,0.35483871,0.6,0.37037037,0.960227273,0.653465347,0.555510153,0.066496164
195,Hidalgo,Hidalgo County,48215,TX,Texas,26.3969,-98.1812,67,Texas,14.7,0.427672956,0.243902439,0.05158958,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.904110047,0.787723785
196,Hidalgo,Hidalgo County,48215,TX,Texas,26.3969,-98.1812,67,Texas,14.7,0.427672956,0.243902439,0.05158958,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.963364711,0.787723785
197,New Haven,New Haven County,9009,CT,Connecticut,41.4106,-72.9321,68,Connecticut,12.1,0.264150943,0.154471545,0.049691187,0.461077844,0.014634146,0.888888889,0.3,0.216931217,0.323863636,0.356435644,0.856430678,0.084398977
198,El Paso,El Paso County,48141,TX,Texas,31.7686,-106.2348,69,Texas,14.7,0.427672956,0.138211382,0.050022587,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.876549997,0.529411765
199,El Paso,El Paso County,48141,TX,Texas,31.7686,-106.2348,69,Texas,14.7,0.427672956,0.138211382,0.050022587,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.928349072,0.529411765
200,Worcester,Worcester County,25027,MA,Massachusetts,42.3514,-71.9077,71,Massachusetts,12,0.257861635,0.170731707,0.046403394,0.389221557,0.036585366,0.885304659,0.3,0.439153439,0.329545455,0.435643564,0.855271663,0.012787724
201,Worcester,Worcester County,25027,MA,Massachusetts,42.3514,-71.9077,71,Massachusetts,12,0.257861635,0.170731707,0.046403394,0.389221557,0.036585366,0.885304659,0.3,0.439153439,0.329545455,0.435643564,0.851047943,0.012787724
202,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.904997883,0.069053708
203,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.952101458,0.069053708
204,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.947554552,0.069053708
205,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.932710239,0.069053708
206,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.914047118,0.069053708
207,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.914949813,0.069053708
208,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.928077892,0.069053708
209,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.932056435,0.069053708
210,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,73,Pennsylvania,17.3,0.591194969,0.12195122,0.037014293,0.562874251,0.029268293,0.605734767,0.2,0.354497354,0.375,0.267326733,0.754723359,0.069053708
